year,category,question,answer,analysis,index,score
2012,（新课标）,"27. Mary  is really  good  at taking  notes  in class.  She can         almost  every  word  
her teacher  says.  
A. put out           B. put down          C. put away         D. put together
",B,"【解答】答案 B．A项表示 ""扑灭，生产，出版 ""；C项表示 ""把…收起，放好，储
  存""；D项表示 ""把…放在一起，组合 ""；B项表示 ""写下，记下，放下，镇压 ""；根
据句意， B项与题意相符． 故答案选 B． 
【点评】
",66,1
2012,（新课标）,"28. The party  will be held in the garden,  weather         . 
A. permitting         B. to permit           C. permitted         D. permit
",A,"【解答】答案 A．属于独立主格结构 ．因为句子的主语是 the party，而permit的
逻辑主语是 weather，构成独立主格结构 ．permit与weather之间是主动关系 ，故
用现在分词作状语． 所以选 A． 
【点评】
",67,1
2012,（新课标）,"29. This restaurant  wasn ’t         that other  restaurant  we went  to. 
A. half as good  as   B. as half good  as    C. as good  as half    D. good  as half as
",A,"【解答】 答案 A．倍数表达法：倍数  as 形容词 /副词原级  as；本题的 half就是
倍数，故A正确  
【点评】
",68,1
2012,（新课标）,"30. I         use a clock  to wake  me up because  at six o’clock  each morning  the 
  train comes  by my house.        
A. couldn ’t         B. mustn ’t          C. shouldn ’t        D. needn ’t
",D,"【解答】 答案 D．选项 A couldn ’t ""不可能 ""；选项 B mustn ’t ""禁止 ""；选项 C 
shouldn ’t ""不应该 ""；选项 D needn ’t ""不必，没必要 ""．结合句子的意思 ""我没有必
要使用闹钟 ""，D项符合语境， 故选 D． 
【点评】
",69,1
2012,（新课标）,"31. Larry  asks Bill and Peter  to go on a picnic  with him, but         of them  wants  
to, because  they have  work  to do. 
A. either            B. any          C. neither          D. none
",C,"【解答】 答案 C．None指三个或者三个以上中一个也没有； any一些； either两
者中的一个 ；neither指两者都不． 根据句意说明 Bill和Peter这两个人都不想去 ，
表示两者都不． 故C正确．  
【点评】
",70,1
2012,（新课标）,"32. Film  has a much  shorter  history,  especially  when          such art forms  as 
music  and painting.  
A. having  compared  to    B. comparing  to     C. compare  to     D. compared  to
",D,"【解答】答案： D．此句是一个省略句．当从句的主语和主句的主语一致，而且
从句又有 it is时，常常省略 it is．补充完整为： when  it is compared  to such … 因
此应该用过去分词，是被动语态． 故D项正确．  
【点评】
",71,1
2012,（新课标）,"33. I had been  working  on math  for the whole  afternoon  and the numbers           
before  my eyes.  
A. swim            B. swum          C. swam          D. had swum
",C,"【解答】答案 C．在整个题目中， and 连接两个并列句，前面的句子使用的是过
去完成时表示过去一直在学习数学 ，由语境可知 ，空白处表示的是发生在过去的
一个动作，应该用一般过去时， 故选 C． 
【点评】
",72,1
2012,（新课标）,"34. You have  to move  out of the way         the truck  cannot  get past you. 
A. so              B. or           C. and             D. but
",B,"【解答】 答案： B．你得（从这条路上）走开，后面表示 ""结果 ""﹣﹣这辆车无法
从你身边经过 ，可知后面为结果状语从句 ，排除 C，D．而根据句意 ，前后有转
折关系，表示 ""要不然，否则 ""．故选 B． 
【点评】
",73,1
2012,（新课标）,"35. If she doesn ’t want  to go, nothing  you can say will         her. 
A. persuade         B. promise          C. invite            D. support
",A,"【解答】答案： A．A项""说服 ""；B""许诺 ""；C""邀请 ""；D""支持 ""．因为 ""she doesn't  
want  to go""，所以 ""persuade"" 是没有用的． 故选 A项．  
【点评】
",74,1
2013,（新课标ii）,"21. --- I’m sorry  I made  a mistake!     ---      . Nobody  is perfect.  
A. Take  your time B. You’re right   C.Whatever  you say    D. Take  it easy
",D,"【解答】答案 D．A项""不着急 ""；B项""你是对的 ""；C项""你说了算，你说什么都
行""；D项""放松点，别紧张 ""；根据句意 ""﹣﹣很抱歉，我犯了错 ""可知，说话者是
在劝告对方保持平静 ，别紧张．因此 D项符合语境 ，其它选项均不符合 ，故选 D
． 
【点评】
",75,1
2013,（新课标ii）,"22. Would  you like to      with us to the film tonight?  
A. come  along   B. come  off  C. come  across   D. come  through
",A,"【解答】 答案： A．考查动词短语辨析． A项意为 ""一起来，进展，前进 ""；B项
  意为 ""离开，成功，（从某物上 ）脱落，掉落 ""；C项意为 ""偶遇 ""；D项意为 ""到达，
穿过，传来，恢复（健康 ）""．根据题干中 ""with  us to the film tonight""可知，此处指
""一起去看电影 ""，故选 A． 
【点评】
",76,1
2013,（新课标ii）,"23. I was glad to meet  Jenny  again,          I didn’t want  to spend  all day with her. 
A. but         B. and       C.so          D.or
",A,"【解答】答案： A 考查并列连词． and""和""，表并列和递进； but""但是 ""，表转折 ；
or""或者 ""，表选择； so""因此 ""，表因果．句意 ""非常高兴能再次见到 Jenny，但是
我不想和她呆一整天． ""根据句意可知，前后表示转折的含义， 故选 A． 
【点评】
",77,1
2013,（新课标ii）,"24. When  I arrived,  Bryan  took me to see the house           I would  be staying.  
A. what    B. when        C. where    D. which
",C,"【解答】 答案： C 考查定语从句． what不能引导定语从句，所以排除；定语从
句中主语是 I，谓语动词 stay为不及物动词 ，故不缺宾语 ，所以排除 D，而应该
用关系副词 ；先行词为 house，指地点范畴 ，所以排除 when，而用关系副词 where
． 
【点评】
",78,1
2013,（新课标ii）,"25. I got to the office  earlier  that day,        the 7:30 train from  Paddington . 
A. caughl      B. to have  caught      C. to catch       D. having  caught
",D,"【解答】 答案： D 本题采用排除法．注意句中的时态， I got to明显是过去式，
说明已经发生了， 那么也一定已经乘上了 7:30的那班车．所以能更早地到达办
公室，用现在分词的完成式表示原因 ．非谓语动词在此处做原因状语 ，主语 I和
catch之间为主动的关系，且非谓语动词的动作发生在谓动词的动作之前，符合
这两点用法的为 having  done，caught  表示被动关系； to have  done  表示将来的完
成，通常不用作状语， 此结构常用于 sb/sth+be  said/reported/thought+to  do/to  be 
doing/to  have  done  这种结构． to catch动词不定式表将来，不符合题意．所以本
题选择 D． 
【点评】
",79,1
2013,（新课标ii）,"26. Since  nobody  gave  him any help,  he         have  done  the research  on his own.  
A. can       B. must        C. would          D. need
",B,"【解答】 答案 B．can have  done  sth可能已经做了某事； must  have  done  sth一定
已经做了某事； would  have  done表示与过去事实相反； need  have  done  本来需要
做某事． 根据句意 ：由于没有人给他任何帮助，他 ""肯定 ""独立完成研究．  故选 B
． 
【点评】
",80,1
2013,（新课标ii）,"27. We        very early  so we packed  the night  before.  
A. leave        B. had left       C. were  leaving         D. have  left
",C,"【解答】答案：C，题干的意思是 ：""我们很早 ________ ，因此我们前一晚上就把
东西打包了 ．""根据句中的 packed可知此处应用过去的时态 ，所以排除 A、D两
项．根据常识及句意可知， pack  要发生在 leave  之前，所以排除 B项， had left
表示动作发生在 ""过去的过去 ""．故选 C项，leave的过去进行时态表示过去将来 ． 
【点评】
",81,1
2013,（新课标ii）,"28. The watch  was very good,  and he         20 percent  down  for it. 
A. paid          B. cost          C. bought            D. spent
",A,"【解答】 答案： A. A. sb.+ pay some  money  for sth. ""某人花钱买某物 ""；B. cost 的
主语通常指物 ：sth. + cost sb. some  money  ""某物花费某人多少钱 ""，C. buy的主语
是人，其后跟双宾语 ：buy sth. for sb.或者 buy sb. sth ""某人为 …买某物 ""；D. spend
的主语是人， ""sb. spend  time/money  in/on  doing  sth. 某人在某事上花费时间或金
钱""；根据句意可知， 此处的意思是 ：他花了低于原价 20%的价格买了这块手表 ；
故选 A. 
【点评】
",82,1
2013,（新课标ii）,"29. It may not be a great  suggestion.  But before  _______  is put forward,  we’ll  make  
do with it. 
A. a good  one     B. a better  one       C. the best one       D. a best one
",B,"【解答】答案： B. 考查比较级的用法。不定冠词 +比较级，表示泛指，意为“一
个更（好） ......的......”。根据句意：它或许不是很好的建议。但是在一个更好的
  被提出来之前，我们不得不将就一下。 故选 B. 
【点评】
",83,1
2013,（新课标ii）,"30. It was only after he had read the papers        Mr. Gross  realized  the task before  
him was extremely  difficult  to complete.  
  A. when        B. that      C. which          D. what
",B,"【解答】答案 B．本句为强调句型 ，句型结构为 ""It is/was+被强调部分 +that+剩余
部分． ""根据句意， 本题是对时间状语 after he had read the papers的强调．此外 ，
我们也可以将 It is/was与空格去掉来验证此句是不是一个强调句． 故选 B． 
【点评】
",84,1
2013,（新课标ii）,"31. A serious  study  of physics  is impossible       some  knowledge  of mathematics.  
A. against        B. before         C. beyond        D. without
",D,"【解答】 答案 D． against反对，衬托； before在…之前； beyond超过； without
没有．根据句意 ：""没有 ""一定的数学知识是没有办法对物理学进行系统地研究的
．故选 D． 
【点评】
",85,1
2013,（新课标ii）,"32. Only  by increasing  the number  of doctors  by 50 percent         properly  in this 
hospital.  
A. can be the patients                B. can the patients  be treated  
C. the patients  can be treated          D. treated  can be the patients
",B,"【解答】 答案： B．""only+状语 ""置于句首时，句子要部分倒装．本句中 ""only+by  
increaing  the number  of doctors  by 50 percent（介词短语在句中作状语） ""位于句
首，故须部分倒装 ，排除 C；部分倒装就是将谓语的一部分如助动词 、情态动词
或be动词放在主语之前 ，故排除 A、D，只有 can the patients  be treated符合，故
选B． 
【点评】
",86,1
2013,（新课标ii）,"33. Four  and    half hours  of discussion  took us up to midnight,  and    break  for 
cheese,  chocolate  and tea with sugar.  
A. a; a       B. the; the       C. 不填 ; the       D. a; 不填
",A,"【解答】答案 A． 第一空 four and a half hours是习惯表达，表示 ""四个半小时 ""； 
第二空 a break泛指 ""一段休息时间 ""． 
故选： A． 
【点评】
",87,1
2013,（新课标ii）,"34. It’s an either-or  situation  --- we can buy a new car this year or we can go on 
holiday  but we can’t  do      . 
A. others        B. either        C. another      D. both
",D,"【解答】 答案 D． others三者或者三者以上的其他的； either两者之一； another
泛指三者以上的人或物中的一个； Both两者都．根据句意：我们今年要么买一
辆新车，要么去度假．提供了两种选择， 故选 D． 
【点评】
",88,1
2013,（新课标ii）,"35. --- Are you sure you won’t come  for a drink  with us? 
---       , if you insist . 
A. Not at all   B. It depends   C. All right  then  D. I don’t care
",C,"【解答】答案 C．A项1．用于回答感谢，意为 ""不用谢；不客气 ""2．用于回答带
有感谢性质的客套话，意为 ""没什么；哪里哪里 ""3．用于回答道歉，意为 ""没关系
""4．用来表示否定（ 是No的加强说法 ），意为 ""一点也不；完全不 ""．B项""视情
况而定 ""；D项""我不在乎 ""；C项""那好吧 ""；分析句意 ""﹣﹣﹣你确定不来和我们
一起喝饮料吗？ ﹣﹣﹣        假如你坚持的话． ""可以判断所填部分应该是向对
方让步， 因此 C项符合语境，其它选项均不符合， 故选 C． 
【点评】
",89,1
2013,（新课标Ⅰ）,"21. — Why,  this is nothing  but common  vegetable  soup!  
— _________,  madam.  It’s our soup  of the day!  
A. Let me see      B. So it is     C. Don’t mention  it     D. Neither  do I
",B,"【解答】 答案 B．A项""让我看看 ""；C项""不用谢；没关系；算了，别提了 ""；D
项""我也不 ""；B项""的确如此 ""；根据 ""嗨，这只是普通的蔬菜汤！ ""判断顾客是在
抱怨，而答语是服务员对顾客的话做了 ""确认 ""回答．因此 B项符合语境 ，其它选
项均不符合， 故选 B． 
【点评】
",90,1
2013,（新课标Ⅰ）,"22. They  might  just have  a place  ________  on the writing  course  — why don’t  you 
give it a try?  
A. leave        B. left         C. leaving          D. to leave
",B,"【解答】 答： B 本题考查非谓语动词． 从结构判断空格上的词应该做 place的定
语，逻辑主语是 a place，而leave""剩下 ""和place之间是被动关系，位置是 ""被留
下的 ""，所以应该用过去分词作后置定语． 所以选 B． 
【点评】
",91,1
2013,（新课标Ⅰ）,"23. Try not to cough  more  than you can         since  it may cause  problems  to 
your lungs.  
A. check        B. allow    C. stop     D. help
",C,"【解答】 答案 C． check""核实，抑制 ""；allow""允许，许可 ""；stop""停止 ""；help""
帮助，促进，治疗，补救 ""．句意：尽量不要咳嗽，因为这会给你的肺带来问题 ．
考生需掌握短语 more  than one can help的意思 ""尽量不，绝对不 ""，故正确答案是
C． 
【点评】
",92,1
2013,（新课标Ⅰ）,"24. If we          now to protect  the environment,  we’ll  live to regret  it. 
A. hadn’t acted     B. haven ’t acted     C. don’t act    D. won’t act
",C,"【解答】答案： C 句子成分分析： if引导条件状语从句， act为从句中谓语动词 ．
逗号后为主句 ，live为主句谓语动词 ，to protect和to regret是非谓语动词做状语
． 
  根据 if主句中的时态是一般将来时态 ，可知从句应使用一般现在时态 ，且有 now
作为现在时态的标志词， 所以选择 C． 
【点评】
",93,1
2013,（新课标Ⅰ）,"25. Tony  can hardly  boil an egg, still      cook  dinner.  
A. less   B. little   C. much       D. more
",A,"【解答】答案：A．根据句意 ：Tony连煮鸡蛋都不会 ，更不要说做晚饭了 ．still less
是固定词组 ""更别说 ""，选A． 
【点评】
",94,1
2013,（新课标Ⅰ）,"26. Police  have  found          appears  to be the lost ancient  statue.  
A. which    B. where    C. how   D. what
",D,"【解答】 答案 D．分析句子结构可知， found后面接的是宾语从句，宾语从句中
""appears"" 是谓语，缺少主语， 用what连接宾语从句， which哪个， where哪里，
how怎样，都不符合句意， 故选 D． 
【点评】
",95,1
2013,（新课标Ⅰ）,"27. When  I first met Bryan  I didn’t  like him, but I        my mind.  
A. have  changed       B. change   C. had changed     D. would  change
",A,"【解答】 答案： A，本题考查时态． 题干中的 but提示： ""我""第一次见布莱恩的
时候不喜欢他，但现在喜欢他， met和didn't可以看出前半句话是一般过去式，
后面的意思是现在我已经改变了心意，故用现在完成时．  
【点评】
",96,1
2013,（新课标Ⅰ）,"28. The driver  wanted  to park his car near the roadside  but was asked  by the police  
       . 
A. not to do     B. not to     C. not do     D. do not
",B,"【解答】答案 B． ask sb not to do sth 让某人不要做某事 ，根据句意 but was asked  
by the police  not to ""park  his car near the roadside"" ，不定式中重复的部分可以省略 ，
但是要保留到 to．故选 B． 
【点评】
",97,1
2013,（新课标Ⅰ）,"29. The door        open,  no matter  how hard she pushed.  
A. shouldn’t    B. couldn ’t   C. wouldn ’t  D. mightn ’t
",C,"【解答】答案 C． shouldn ’t ""不应该 ""；couldn ’t ""不能，不可能 ""；wouldn ’t ""不愿
意""，would  还可以表示一种倾向性或者习惯．； mightn ’t ""可能不 ""．根据句意 ：
描述主语 the door的特点 ""偏是打不开 ""，其固有的特性 ，用情态动词 would（will
）．故选 C． 
【点评】
",98,1
2013,（新课标Ⅰ）,"30. At the last moment , Tom  decided  to          a new character  to make  the story  
seem  more  likely.  
A. put up   B. put in    C. put on   D. put off
",B,"【解答】 答案： B  本题考查动词短语辨析． put …up举起 …；张贴 …；put …in 
使…加入；使 …进入； put …on  穿上 …；上演 …；put …off  推迟 …．句意：在
最后一刻， Tom决定添加一个新角色来使故事显得更加真实． 题干中的 more  
likely提示， Tom决定 ""添加 ""一个角色， 故B正确．  
【点评】
",99,1
2013,（新课标Ⅰ）,"31. India  attained           independence  in 1947,  after           long struggle.  
A. 不填 ; a   B. the; a   C. an; 不填     D. an; the
",A,"【解答】 答案 A．  attain  independence 获得独立， independence 为抽象名词，前
不加冠词； after a long struggle表示经过一段长时间的抗争， 用不定冠词 a表示
数量．故选 A． 
【点评】
",100,1
2013,（新课标Ⅰ）,"32. There’s  no way of knowing  why one man makes  an important  discovery        
another  man,  also intelligent,  fails.  
A. since       B. if     C. as    D. while
",D,"【解答】 答案： D 本题考查从属连词和并列连词的区别．根据句意断定，该题
的空格处需要填入一个并列连词 ．乍一看，这四个连词似乎都是从属连词 ，都不
能填入句中 ．殊不知，在实际的语言运用过程中 ，while还具有并列连词的属性 ，
  表示 ""转折和对比 ""，正好符合句式结构和语意逻辑 ．故答案选 D．其他三个选项
都没有这种属性和功能，所以可以排除．  
【点评】
",101,1
2013,（新课标Ⅰ）,"33. “You  can’t  judge  a book  by its cover,”  ________  .  
A. as the saying  goes old      B. goes as the old saying    
C. as the old saying  goes      D. goes as old the saying
",C,"【解答】答案： C． as引导非限制性定语从句，表示 ""正如 ""，不用倒装． 故选 C
． 
【点评】
",102,1
2013,（新课标Ⅰ）,"34. It was a real race _______  time to get the project  done.  Luckily,  we made  it.  
A. over      B. by      C. for      D. against
",D,"【解答】 答案 D． against  time 是固定搭配 ""争分多秒，同时间赛跑 ""．根据句意
：为了完成项目我们要 ""争分夺秒 ""．故选 D． 
【点评】
",103,1
2013,（新课标Ⅰ）,"35. The sunlight  is white  and blinding,  _______  hard-edged  shadows  on the ground.   
A. throwing      B. being  thrown       C. to throw      D. to be thrown
",A,"【解答】 答案： A 本题考查非谓语动词形式． 句子中已经有谓语动词 is了，中
间没有其他连词，所以肯定是选非谓语，选项全部是非谓语， throw的逻辑主语
是the sunlight，是主动表伴随的意思； 没有被动的意思排除 A，CD不定式表将
  来或者表目的，都不符合． 所以本题选择 A． 
【点评】
",104,1
