year,category,question,answer,analysis,index,score
2014,（新课标ⅰ）,"4．（ 4分）据记载，清初实施海禁前， “市井贸易，咸有外国货物，民间行使多
以外国银钱，因而各省流行，所在皆有 ”。这一记载表明当时（ 　　） 
A．中国在对外贸易中处于优势地位   
B．外来货币干扰了中国资本市场   
C．自然经济受到进口货物的冲击   
D．民间贸易发展冲击清廷的统治
",A,"注意本题中的时间信息 “清初 ”，那时的中国仍处于传统社会，不存在资
本市场（因为资本市场是近代社会的产物）， 故排除 B项。  
自然经济受到冲击是鸦片战争以后才开始的（可联系 “鸦片战争后中国经济结构
的变动 ”这一知识点帮助判断）， 故排除 C项。  
题干材料反映外国货币涌入中国，并没有涉及民间贸易发展冲击清朝统治内容 ，
故D项与题意无关，应排除。  
外来货币涌入 ，这表明中国的对外贸易出超明显 ，中国在对外贸易中处于优势地
位，可知正确选项为 A项。  
故选： A。
",56,4
2014,（新课标ⅰ）,"5．（ 4分）据研究， 1853年，印度人均消费英国棉纱、 棉布 9.09便士，而中国
是0.94便士。这反映出当时中国（ 　　） 
A．经济受到鸦片战争的破坏  B．实行保护本国经济的政策   
C．经济的发展水平低于印度  D．传统的小农经济根深蒂固
",D,"根据材料 “印度人均消费英国棉纱 、棉布 9.09便士，而中国是 0.94便士
”说明中国对英国的棉纱的消费量很低，其根本原因是中国自然经济的抵制 。
  故D项正确。  
鸦片战争对中国经济有两方面作用 ，同时中国小农经济能够实现自给自足 ，鸦片
战争不会使中国棉花的消费量瞬间减少， 故A项错误。  
鸦片战争后中国被迫打开国门 ，开始半殖民半封建社会 ，中国的民族企业受到封
建主义和帝国主义的压迫， 故B项错误。  
该时期中国的经济水平整体上是高于印度的， 故C项说法排除掉。  
故选： D。
",57,4
2014,（新课标ⅰ）,"6．（ 4分） 1898年，梁启超等联合百余举人上书，请废八股取士之制。参加会
试的近万名举人 ，“闻启超此举 ，嫉之如不共戴天之仇 ，遍播谣言 ，几被殴击
”。这一事件的发生表明（ 　　） 
A．废八股断送读书人政治前途  B．改制缺乏广泛的社会基础   
  C．知识分子在政治上极为保守  D．新旧学之间矛盾不可调和
",B,"根据材料 “请废八股取士之制 …嫉之如不共戴天之仇，遍播谣言，几被
殴击 ”说明当时的大部分读书人认为废除八股 ，断了自己的生路以此加以阻挠
，说明此时梁启超等请求废八股取士的改革并没有得到大部分人的支持，群
众缺乏认知，缺乏必要的群众基础， 故B项正确。  
A选项 “断送 ”的说法过于武断，应排除。  
梁启超等维新派不属于保守的知识分子， 故C说法不准确。  
康有为的变法思想的突出特点便是把西方资产阶级的政治学说与中国传统的儒
家思想相结合， 故D项错误。  
故选： B。
",58,4
2014,（新课标ⅰ）,"7．（4分）20世纪 20年代，上海成为中国电影的制作中心 ，当时上海放映的各
种影片中， 外国片与国产片比例约为 2：1；而北京和天津， 这一比例高达 5：
1甚至 6：1．上海与京津放映中外电影比例不同 ，能够说明这一现象的应是 （　　
） 
A．外国电影制作水平较高   
B．京津民众对外来事物更具热情   
C．中国电影拷贝流通税费重   
D．上海民众的社会心态更为开放
",C,"本题的信息是 “作为中国电影制作中心的上海，放映的外国影片要比北
京和天津少，放映的国产片要比北京和天津多 ”，这说明国产片（电影拷贝 ）
征收的国内流通税要比进口外国片征收的关税重， A、B、D三项不能从材料
中体现。  
故选： C。
",59,4
2014,（新课标ⅰ）,"8．（4分）“一五 ”计划期间 ，我国实行粮食计划供应制度 ，各地根据国家粮食计
划供应的相关规定，以户籍为依据制定粮食供应的对象与数量。这一制度的
实行（　　） 
A．有利于资本主义工商业改造  B．保障工业化战略实施   
C．缓解灾害造成的粮食短缺  D．加速国民经济的恢复
",B,"本题可明显排除 C、D两项，因为 C项中的 “灾害 ”应发生于 1959 ﹣1961
年，不符合题干中的 “一五计划 ”（1953 ﹣﹣ 1957），D项的时间是 “一五 ”计划
之前的事情 ﹣﹣ 1952年底，我国国民经济恢复任务完成，而这恰恰是 “一五 ”
  计划实施的前提条件。 A项与题目无关，如果更改为 “有利于农业的社会主义
改造 ”，则是正确选项 。计划供应对于扩大积累 ，推动我国工业化的建设发挥
了重要作用。  
故选： B。
",60,4
2014,（新课标ⅰ）,"10．（ 4分）根据美国 1787年宪法，众议员名额按照各州人口比例分配，各州
人口数 “按自由人总数加上所有人口的五分之三予以确定 ”。这一规定违背了 《
独立宣言》中提倡的（ 　　） 
A．主权在民原则  B．天赋人权原则  C．各州自治原则  D．各州平等原则
",B,"根据所学知识可判断， “自由人 ”主要指白人， “其他人口 ”指的是黑人和
印第安人等，这样的规定显示它们是不平等的，这种不平等显然不是州的不
平等，而是种族的不平等。 故排除 D项。  
主权在民强调的是国家的一切权力来源于人民的授予 ，国家权力尊重和保障公民
的权利与自由， A项显然不符合题意，应排除。  
美国 1787年宪法规定各州应该怎么做 ，强调的是中央集权 ，而非各州自治原则 ，
故C项应排除。  
材料中规定 “按自由人总数加上所有其他人口的五分之三予以确定 ”，其中的 “自
由人总数 ”实际上对人的权力划了等级 ，有了歧视 ，违背了天赋人权原则 。故
B项正确。  
故选： B。
",61,4
2014,（新课标ⅰ）,"11．（4分）1928年，苏联按照国家计划在乌拉尔地区建设两个钾矿矿井 ，一个
由苏联自主建设 ，另一个由德国公司负责 。这反映出苏联在工业化初期 （　　） 
A．缺少基本的技术基础  B．突破了计划经济指令的制约   
C．依赖外资建设重工业  D．采取新经济政策的某些做法
",D,"A两项均以偏盖全，没有反映题干中的 “一个由苏联自主建设 ”的这一信
息，故排除。  
B项不符合史实，当时的苏联还没有形成计划经济（ 最终形成的标志是 1936年
苏联新宪法的颁布），故排除。  
C项与事实明显不符 ，苏联的工业化主要是牺牲本国农业和轻工业积累资金来发
展重工业，故排除。  
新经济政策的内容和特点 ﹣﹣在工业方面 ，多种经济成分并存 ，由全面没收私人
资本转为实行国家资本主义，采取租让制和租借制两种形式。因此正确选项
为D项。  
故选： D。
",62,4
2014,（新课标ⅰ）,"12．（ 4分）有学者指出，欧元作为具有震撼力的新事物， 它的问世成为 21世
  纪初欧洲甚至是国际金融领域的重大事件。欧元的巨大作用表现在（ 　　） 
A．推动欧盟内部统一市场的发展   
B．消除了欧盟各成员国之间的贸易壁垒   
C．促进了欧盟对外贸易额的增加   
D．巩固了欧洲在世界经济中的领导地位
",A,"B项表述太绝对，不符合史实， “贸易壁垒 ”只能减少，不可能真正消除
，故排除；  
欧元主要是欧盟内部流通的货币 ，欧盟与欧盟之外国家或地区的贸易 （对外贸易
）的结算主要是用美元，所以，它的作用更突出的是有利于欧盟内部国与国
之间统一市场的发展，而不是欧盟对外贸易方面， 故C排除；  
  D项表述错误，欧洲在世界经济中占有重要地位，但并不能因此说是领导地位 ，
今天处于领导地位的是美国， 故D排除。  
故选： A。
",63,4
2014,（新课标ⅱ）,"1．（3分）周代分封制下 ，各封国贵族按 “周礼 ”行事，学说统一的 “雅言 ”，促进
了各地文化的整合。周代的 “雅言 ”最早应起源于现在的（ 　　） 
A．河南  B．河北  C．陕西  D．山东
",C,"本题以西周时期 “周礼 ”与“雅言 ”为切入点，考查学生调动和运用知识的
能力。根据题干材料中 “周代分封制 ”“周礼 ”与“雅言 ”等信息说明是西周时期实
行分封制，西周最初统治范围在镐京即现在的陕西西安。  
故选： C。
",64,4
2014,（新课标ⅱ）,"2．（ 3分）秦朝法律规定，私拿养子财物以偷盗罪论处，私拿亲子财物无罪；
西晋时规定，私拿养子财物同样无罪。这一变化表明，西晋时（ 　　） 
A．养子亲子权利相同  B．血缘亲情逐渐淡化   
C．宗族利益受到保护  D．儒家伦理得到强化
",D,"A项为无关项 ，材料涉及的应该是父亲的权利 ，不是儿子的权利 。B项
与史实不符合，宗法观念到现在都还很深。 C项为无关项，材料中并没有涉
及到有关内容。西汉以后儒家学说成为独尊的思想，材料中西晋法律的变化
  体现了三纲五常中的父为子之纲。  
故选： D。
",65,4
2014,（新课标ⅱ）,"3．（ 3分）北宋中期， “蜀民以铁钱重，私为券，谓之交子，以便贸易，富民十
六户主之 。其后，富者资稍衰 ，不能偿所负 ，争讼数起 ”。这表明交子 （　　） 
A．具有民间交易凭证功能  B．产生于民间的商业纠纷   
C．提高了富商的社会地位  D．促进了经济重心的南移
",A,"材料反映出的商业纠纷是在交子使用之后出现的 ，B项明显错误 。C、D
两项与题干内容无关，所以排除这两项。材料中的 “蜀民以铁钱重，私为券 ，
谓之交子 ”表明交子的出现是民间的行为，其中最有力的证明就是 “私为券 ”。 
故选： A。
",66,4
2014,（新课标ⅱ）,"4．（ 3分）明初废丞相、设顾问性质的内阁大学士，严防权臣乱政。明中后期
严嵩、张居正等内阁首辅操纵朝政，权倾一时。这表明（ 　　） 
A．皇权渐趋衰落  B．君主集权加强  C．内阁取代六部  D．首辅权力失控
",B,"A项与中国古代的君主专制不断加强的发展史实不相符合 ，所以排除 A
项。内阁取代六部与史实不符合，这二者不存在政治隶属关系，六部直接受
皇帝统领，内阁是皇帝的内侍机构。 D项与史实不符合，材料中的所说的首
  辅权利来源于皇帝，皇帝信任的首辅大臣专权只能说明是皇权的集权不断加
强。  
故选： B。
",67,4
2014,（新课标ⅱ）,"5．（3分）1892年，维新思想家宋恕提出 “欲更官制 、设议院、改试令，必自易
西服始 ”。康有为在奏议中也不止一次提及 “易服 ”。维新派如此重视易服的主
要原因是（ 　　） 
A．改制中易服更易推行  B．意在营造改制的社会氛围   
C．中国需改变对外形象  D．长袍马褂代表了守旧势力
",B,"从材料信息看，宋恕认为 “易西服 ”是“更官制、设议院、改试令 ”的前提
，即 “易服 ”可以营造改制的社会氛围， 故B项符合题意。  
作者旨在强调 “易服 ”与变革之间的关系， A、C两项与材料主旨不符。  
材料信息并不能说明长袍马褂代表了守旧势力， 排除 D项。  
故选： B。
",68,4
2014,（新课标ⅱ）,"6．（ 3分）1926年，有报纸评论说 ：“自从蒋介石抬出三民主义，大出风头以后
，许多人都觉得主义是值钱的 ，于是乎孙传芳标榜三爱 （爱国、爱民、爱敌）
，东三省有人主张三权（民权、国权、人权）．听说四川有些军人到处请教
人替他们想个主义玩玩。 ”这种现象反映了当时（ 　　） 
A．政治宣传促使各界思想趋同   
B．标榜主义成为军阀自保的主要手段   
C．民主思想已经成为社会潮流   
D．各地军阀对三民主义理解存在差异
",C,"各界思想趋同的表述不符合事实， 排除 A项。标榜主义不是军阀自保
的主要手段， 排除 B项。他们只是 “教人替他们想个主义玩玩 ”，可知这些人
根本不接受三民主义，并非各地军阀对三民主义理解存在差异， 排除 D项。
本题意在强调为什么北洋军阀专制统治也要打着民主人权的幌子。辛亥革命
后，民主共和成为时代的潮流，民主思想深入人心。北洋军阀统治时期，在
时代的潮流影响下，也不得不抬出 “民主 ”这块牌子。  
故选： C。
",69,4
2014,（新课标ⅱ）,"7．（ 3分） 1937年11月，中国代表顾维钧在一次国际会议上说： “目前远东和
平的恢复与维护，要求其他与会各国采取道义上的、物资上的、财政和经济
上的具体行动。 ”否则，远东的暴力和动乱 “就会达到不经受另一次世界大战
的考验和磨难，就不可能制止和控制的程度 ”。他的主要目的在于（ 　　） 
A．争取各国对华同情和帮助  B．警示世界大战爆发的可能性   
C．批评列强对日的绥靖政策  D．敦促列强维护原有世界格局
",A,"解答本题首先需要注意材料的时间 ，从时间入手分析出顾维钧言论的背
景，这个背景是 1937年七七事变日本全面侵华与八 •一三事变后，国联继续
姑息纵容日本侵华，所以顾维钧有此言论。其次材料中的关键词 “远东 ”分析
出其背景 ，最后依据题干中备选项的内容进行比较 ，然后结合题干中要求的 “
主要目的 ”来解决。材料中只涉及到了远东问题 ，并不涉及到世界大战的问题
，并且 B项内容不是他的主要目的 。材料中并没有体现出批评的态度 ，所以 C
项错误。 D项也是无关项，材料中并未有涉及到。  
故选： A。
",70,4
2014,（新课标ⅱ）,"8．（3分）1953年10月，中共中央决定在全国范围内实行粮食的统购统销 ，在
农村向全部农户实行粮食计划收购的政策，由国家严格控制粮食市场。粮食
的统购统销（ 　　） 
A．加快了我国农村经济的恢复和发展   
B．有力地促进了各地农村的政权建设   
C．将农民经济生活纳入国家计划体制   
D．为国家工业化建设提供劳动力资源
",C,"1953年10月的时候，中国的经济发展状况是经济已经恢复完成， 所以
A项错误。 B项为无关项，粮食的统购统销与政权建设无关。 D项也是无关
项。1953年至 1956年是中国三大改造时期 ，材料中内容正是这个时期的现象
反映， C项内容符合改造时期的内容。  
故选： C。
",71,4
2014,（新课标ⅱ）,"9．（ 3分）罗马共和国早期，当罗马遭受外族进攻时，平民曾多次将自己组织
的队伍撤离罗马，拒绝作战。迫使贵族在政治上做出让步，《十二铜表法》
的制定就是这种斗争的成果之一。可见当时（ 　　） 
A．贵族逐步丧失制定法律的主导地位   
B．平民采取有效方式争取自身权益   
C．贵族让步在法制发展中起决定作用   
D．平面与贵族的政治诉求日趋一致
",B,"本题考查解读史料获取信息的能力。《十二铜表法 》是由贵族主导制定
的，并且这部法律也主要维护贵族利益的， 所以排除 A项。材料内容表明法
律制定的关键是平民与贵族斗争的结果， 所以排除 C项。平民和贵族的利益
不一致，他们的政治诉求不可能一致， D项明显错误。  
故选： B。
",72,4
2014,（新课标ⅱ）,"10．（ 3分）有人描述 19世纪初英国的情景时说，妇女和女孩们曾从黎明到深
夜整天不断地使用的嘤嘤作响的纺车，如今已被弃置屋隅。那些打着拍子砰
然作响的手织机也多半闲置闻。这说明（ 　　） 
A．生产领域出现革命性变化  B．工业革命推动妇女解放   
C．重工业成为国民经济主导  D．家庭手工业已不复存在
",A,"本题考查学生对第一次工业革命影响的理解与运用能力 。材料中内容的
时间是在 19世纪初的英国 ，这个信息十分的关键 ，是解题的决定因素 ，透露
出本题考查的是第一次工业革命的相关内容。 B项为无关项，材料内容并没
有涉及妇女解放的内容 。第一次工业革命是以轻工业为主导的 ，不是重工业 ，
所以 C项错误。 D项“已不复存在 ”既是无关项也是错误项。  
故选： A。
",73,4
2014,（新课标ⅱ）,"11．（ 3分） 20世纪 30年代，美国每周有成千上万的人去电影院，轻歌曼舞的
幻想型影片备受欢迎，当红童星秀兰邓波儿通常在电影中扮演孤儿去感化富
人。这一现象（ 　　） 
A．表明了新政已使全国重现繁荣的景象   
  B．体现了民众身陷危机淡定应对的精神   
C．反映了民众逃避现实来求慰藉的心态   
D．说明了现代主义艺术得到社会的认可
",C,"材料中的时间是 20世纪 30年代，正是资本主义经济世界的 “经济大危
机”时期，这次大危机是一战后二战前持续时间长 、破坏性最大 、影响范围最
广的一次危机，其影响也十分大，整个资本主义社会都出现了危机，人们对
资本主义社会的发展出现了质疑 ，对资本主义失去了信心 ，所以 ABD三项错
误。  
故选： C。
",74,4
2015,（新课标ⅰ）,"1．（ 3分）《吕氏春秋 •上农》在描述农耕之利时不无夸张地说：一个农夫耕种
肥沃的土地可以养活九口人，耕种一般的土地也能养活五口人。战国时期农
业收益的增加（ 　　） 
A．导致畜力与铁制农具的使用  B．抑制了手工业和商业的发展   
C．促进了个体小农经济的形成  D．阻碍了大土地所有制的成长
",C,"据材料可知农夫通过耕种土地即可养活家人 ，这有利于自耕农经济的发
展即促进了个体小农经济的形成， 故C项正确；  
铁犁牛耕的出现促进了农业收益的增加， A项存在因果倒置的错误， 故A排除； 
战国时期手工业和商业发展速度较快，不存在抑制之说， 故B项错误；  
材料没有涉及到土地所有制的问题， 故D项错误。  
故选： C。
",75,4
2015,（新课标ⅰ）,"2．（ 3分）两汉时期，皇帝的舅舅、外祖父按例封侯；若皇帝幼小，执政大臣
也主要从他们之中选择 。这被当时人视为 “安宗庙，重社稷 ”的“汉家之制 ”。汉
代出现外戚干政的背景是（ 　　） 
A．皇帝依靠外戚抑制相权  B．“家天下 ”观念根深蒂固   
C．母族亲属关系受到重视  D．刘氏同姓诸侯王势力强大
",C,"题中 “若皇帝幼小 ，执政大臣也主要从他们之中选择 ”，说明君主主要依
靠外戚执政，况且外戚也可能掌握相权，与 “皇帝依靠外戚抑制相权 ”信息不
符，故A项错误；  
“家天下 ”观念强调的父系血缘关系 ，与皇帝的母戚或妻族等外戚干政无关 ，故B
项错误；  
外戚属于母族或妻族亲属关系，汉代外戚干政反映出母族亲属关系受到重视，
故C项正确；  
刘氏同姓诸侯王反映的是父系血缘关系，与外戚干政无关， 故D项错误。  
故选： C。
",76,4
2015,（新课标ⅰ）,"3．（ 3分）宋代东南沿海地区出现了一些民间崇拜，如后来被视为海上保护神
的妈祖、被视为妇幼保护神的临水夫人等，这些崇拜得到朝廷认可，后世影
响不断扩大。这反映出（ 　　） 
A．朝廷不断鼓励海洋开发   
B．女性地位逐渐得到提高   
C．东南沿海经济社会影响力上升   
D．统治思想与民众观念趋向一致
",C,"中国古代实行防御性的海洋政策，政府不鼓励海洋开发， 故A项错误。 
  宋代受理学影响 ，女性社会地位低下 ，对女性神话人物的民间崇拜 ，并不意味着
女性地位的提高， 故B项错误。  
东南沿海地区的民间崇拜得到了政府认可 ，反映出随着东南沿海地区经济的发展
，其经济社会影响力上升， 故C项正确。  
朝廷认可东南沿海地区民间崇拜 ，是维护统治的需要 ，不能表明其统治思想与民
众观念趋向一致， 故D项错误。  
故选： C。
",77,4
2015,（新课标ⅰ）,"4．（ 3分）下表呈现的变化反映了（ 　　） 
  河南、江苏两地科举考试状元人数表  
 唐 宋 明 清 
河南  15 16 2 1 
江苏  7 8 17 49 
A．理学的影响力不断扩大  B．经济发展促进文化兴盛   
C．中原地区经济急剧衰退  D．政治重心南移趋势明显
",B,"理学的影响力不断扩大 ，不能解释河南科举考试状元人数的减少 ，故A
项错误；  
江苏代表的南方在科举考试状元人数的增加 ，表明随着唐代以来经济重心的南移
，南方经济发展促进了文化兴盛， 故B项正确；  
中原地区经济发展速度落后于南方，但并没有急剧衰退， 故C项错误；  
从唐宋至明清时期，政治重心逐渐北移， 故D项错误。  
故选： B。
",78,4
2015,（新课标ⅰ）,"5．（ 3分） 1852年，一位在华英国人在报告中称，英国商人运往伦敦的中国生
丝是以 “无用的 ”曼彻斯特上等棉布包装的。而在此之前，用于包装的主要是
中国产的土布。包装布的这种变化反映了当时（ 　　） 
  A．中国的土布质量粗糙  B．英国棉布价格更具优势   
C．中国生丝在英国畅销  D．英国棉布在中国滞销
",D,"依据材料无法推断包装改用洋布是因为中国的土布质量粗糙， 故A项
错误；  
依据材料无法推断包装改用洋布是因为英国棉布的价格优势， 故B项错误；  
材料没有反映出中国生丝在英国是否畅销， 故C项错误；  
曼彻斯特上等棉布之所以是 “无用的 ”，是因为受中国传统自然经济的抵制 ，英国
的上等棉布仍然滞销，因此用来包装中国生丝。  
故选： D。
",79,4
2015,（新课标ⅰ）,"6．（ 3分）《申报》“时评 ”栏目曾评述说： “今之时局，略似春秋战国时之分裂 。
中央政府之对于各省，犹东周之对于诸侯也。南北相攻，皖直交斗，滇蜀不
靖，犹诸侯相侵伐也。 ”这一时局出现在（ 　　） 
A．太平天国运动时期  B．义和团运动时期   
C．辛亥革命时期  D．北洋军阀统治时期
",D,"题中 “皖直交斗 ”反映出皖系军阀和直系军阀之间的混战 ，这是在北洋军
阀统治时期，太平天国运动时期还未形成地方军阀割据， 故A项错误， D项
符合；  
  义和团运动时期还未形成地方军阀割据， 故B项错误；  
辛亥革命时期还未形成地方军阀割据 ，袁世凯死后才出现军阀割据的局面 ，故C
项错误。  
故选： D。
",80,4
2015,（新课标ⅰ）,"10．（ 3分） 18世纪中叶，一位英国内阁成员在议会发言中说： “诸位都知道，
媾和与开战的权力是由国王掌握的 ……我们的宪法始终表明，国王在决定和
平与战争时有权利让议会参与，也有权利不让议会参与。没有哪位明智的国
王真的会冒险不让议会参与。 ”这表明在当时的英国（ 　　） 
A．光荣革命成果受到侵蚀  B．立宪政体未能阻止国王专权   
C．内阁依旧为国王所控制  D．国王仍旧保留某些名义权力
",D,"英国光荣革命后，颁布了《权利法案 》使国王的权利受到限制，但并未
完全夺国王的权利，国王拥有行政等权利，因此国王 “有权不让议会 ”，与光
荣革命成果受到侵蚀无关， 故A错误；  
题中 “没有哪位明智的国王真的会冒险不让议会参与 ”，表明国王已不可能专权 ，
故B项错误；  
18世纪中叶英国责任内阁制确立，内阁不对国王负责， 故C错误；  
18世纪中叶英国责任内阁制确立后，国王尽管 “统而不治 ”，但仍保留 “媾和与开
战”等名义权力， 故D项符合。  
故选： D。
",81,4
2015,（新课标ⅰ）,"11．（ 3分） 1935年8月，美国国会通过法案， 其中规定凡年满 65岁的退休人
员，根据原工资水平每月可获得一定数额的养老金。与该规定属于同一法案
的是（　　） 
A．制订公平经营章程  B．建立失业保险制度   
C．提供农副产品补贴  D．规定最低工资水平
",B,"题目反映出罗斯福新政中， 通过 1935年《社会保险法》建立职工养老
金制度。  
  《全国工业复兴法》制订公平经营章程，属于调整工业生产的措施。 故A项错
误；  
1935年《社会保险法 》还建立了失业保险制度，属于社会福利保障制度的内容 ，
与材料中的养老金，同属于社会福利保障制度的内容。 故B项正确；  
《农业调整法》规定提供农副产品补贴，属于调整农业生产的措施。 故C项错
误；  
《全国工业复兴法》规定最低工资水平，属于调整工业生产的措施。 故D项错
误。  
故选： B。
",82,4
2015,（新课标ⅰ）,"12．（ 3分）世界银行在 1968年的贷款项目为 62个，贷款总额为 9.5亿美元；
1981年贷款项目为 266个，贷款总额为 124亿美元。出现这一变化是因为（ 　　
） 
A．新兴独立国家大量增加  B．各国关税税率明显降低   
C．美国西欧经济实力下降  D．世界贸易组织大力推动
",A,"1981年世界银行已经转向全球性的发展援助，为成员国提供长期贷款
和技术援助。随着新兴独立国家大量增加，需要从世界银行获得更多发展需
要的资金和技术支持， 故A项正确；  
世界银行属于世界金融机构，与贸易体系中关税税率的降低无关， 故B项错误； 
20世纪 80年代随着西欧联合的深入，经济实力显著上升， 故C项错误；  
世界贸易组织成立于 1995年，不符合时间限制， 故D项错误。  
故选： A。
",83,4
2015,（新课标ⅱ）,"1．（3分）古代儒家学者批评现实政治 ，往往称颂夏 、商、周“三代 ”之美，甚至
希望君主像尧、舜一样圣明。这表明了儒者（ 　　） 
A．不能适应现实政治  B．反对进行社会变革   
C．理想化的政治诉求  D．以复古为政治目标
",C,"儒学是中国古代主流文化 ，是符合现实政治需要的正统思想 ，故A项错
误；  
材料中体现不出儒学家反对社会变革， 故B项错误；  
从“称颂夏、商、周“三代 ”之美，甚至希望君主像尧 、舜一样圣明 ”，可知儒学家
要求统治者向古代圣贤一样以完美的道德治国，体现的是一种理想化的政治
要求，故C项正确；  
儒者称颂 “三代 ”之美，希望君主像尧 、舜一样圣明 ，是希望统治者实现仁政 、德
治，实现儒学的治国理念，不是希望恢复先代的政治制度， 故D项错误。  
故选： C。
",84,4
2015,（新课标ⅱ）,"2．（ 3分）汉宣帝曾称： “与朕共治天下者，其唯良二千石（郡太守 ）乎！ ”后来
的帝王反复重申上述观念。这主要体现了（ 　　） 
A．地方吏治是国家安定的重要因素   
B．中央集权与地方分权之间的矛盾   
C．汉代地方行政制度为后代所沿用   
D．历代帝王将汉宣帝作为治国榜样
",A,"从材料可知汉宣帝强调的是天子与称职郡守能维护天下稳定 ，后被历代
帝王重申，可知古代重视地方官吏的管理， 故A项正确；  
材料中没有体现出中央和地方权力关系的变化和矛盾， 故B项错误；  
“良二千石 （郡太守） ”意思是称职的郡守 ，后来帝王采用的是维护官吏清廉的观
念，而不是采用汉代的地方行政制度， 故C项错误；  
D项与 “后来的帝王反复重申上述观念 ”不符，故D项错误。  
故选： A。
",85,4
2015,（新课标ⅱ）,"3．（ 3分）唐宋时期，江南经济迅猛发展，南宋时全国经济重心已移至江南。
促成这一转变的主要动力之一是（ 　　） 
A．坊市制度瓦解  B．土地集中加剧  C．农业技术进步  D．海外贸易拓展
",C,"坊市制度瓦解只体现出商品交换场所的变化 ，而不能作为促进全国经济
重心南移的主要原因， 故A项错误；  
土地集中导致自耕农数量减少，国内购买力下降，不利于农业和商业经济发展 ，
不是经济重心南移的主要动力， 故B项错误；  
农业技术进步会推动农业发展 ，也会使更多的农产品投入市场 ，带来商品经济发
展，是推动全国经济发展和经济重心南移的主要动力， 故C项正确；  
中国古代海外贸易多为官府控制的朝贡贸易 ，对国内经济发展影响不大 ，不是促
  进经济重心南移的主要动力， 故D项错误。  
故选： C。
",86,4
2015,（新课标ⅱ）,"4．（3分）明成祖朱棣认为 ，北京 “山川形胜 ，足以控四夷 ，制天下 ”，将都城从
南京迁至北京。这一举措客观上（ 　　） 
A．推动了国家政治统一进程  B．促进了跨区域贸易的繁荣   
C．抑制了区域性商帮的形成  D．改变了南北经济文化格局
",B,"从“北京 “山川形胜，足以控四夷，制天下 ”可知明成祖定都北京目的是
促进国家统一， A项是明成祖的主观目的，不是客观影响， 故A项错误。  
中国古代实行重农抑商政策，因而促进跨区域贸易繁荣不是明成祖的主观想法 ，
属于定都北京带来的客观影响， 故B项正确。  
商帮是明清时期形成的，没有因定都北京而发展受到限制， 故C项错误。  
南北经济文化格局的改变是随着经济重心南移而形成的 ，经济重心南移在南宋时
期完成，与材料时间不符， 故D项错误。  
故选： B。
",87,4
2015,（新课标ⅱ）,"5．（ 3分）奕䜣力倡洋务，又因在兄弟中排行第六，被称为 “鬼子六 ”；洋务派官
员丁日昌被称为 “丁鬼奴 ”；郭嵩焘在一片冷嘲热讽中出任第一任驻英公使。
这反映了（ 　　） 
A．洋务运动与传统的观念发生冲突   
B．崇洋媚外行为遭到社会鄙视   
C．洋务派改器物不改制度受到批判   
D．西方列强侵略激起国人抵制
",A,"材料反映的是当时的国人对倡导洋务或与洋务有关的人和事件持轻视
反对态度，体现出传统观念对外来事物的排斥， 故A项正确。  
倡导洋务和出使国外不是崇洋媚外的行为， 故B项错误。  
  材料中没有体现洋务运动只学器物，不学制度而受到批判， 故C项错误。  
国人抵制洋务不是因受外国侵略而产生的爱国情感，而是对外来文明的抵触，
故D项错误。  
故选： A。
",88,4
2015,（新课标ⅱ）,"6．（ 3分）康有为在《新学伪经考》中认为，被奉为儒家经典的古文经实系伪
造。 1891年该书刊印后风行国内，但很快遭到清政府禁毁。这主要是因为该
书旨在（ 　　） 
  A．揭露历史真相  B．引介西方理论  C．倡导变法维新  D．颠覆孔孟学说
",C,"康有为撰写《新学伪经考 》不是为了考据历史，而是为了宣传资产阶级
维新思想，其内容不一定具有真实性， 故A项错误；  
  《新学伪经考 》内容是考据被奉为儒家经典的古文经 ，不是介绍西方理论 ，故B
项错误；  
《新学伪经考 》中认为，被奉为儒家经典的古文经实系伪造 ，动摇了顽固派反对
变法改革的根基，为维新变法减少阻力，因而不能被顽固派占主体的清政府
所容忍， 故C项正确；  
以康有为为首的资产阶级维新派没有否定颠覆孔孟儒学 ，而是利用儒学为其服务
，托古改制， 故D项错误。  
故选： C。
",89,4
2015,（新课标ⅱ）,"7．（ 3分）1938年，日本侵略者在北平设立 “中国联合准备银行 ”，发行 “联银券
”，流通于平、津、鲁、豫等地；同时还发行了大量不具备货币性质的 “军用
票”，流通于市场。日本侵略者上述行径的目的是（ 　　） 
A．扰乱国统区金融秩序  B．转嫁战争负担   
C．封锁抗日根据地经济  D．强化物资管制
",B,"抗日战争爆发后平、津、鲁、豫等地相继被日军占领， “国统区 ”与史实
不符，故A项错误。  
日本发动侵华战争的目的是为转嫁国内经济危机，实行的侵华政策是以战养战 ，
故可知其发行 “联银券 ”、“军用票 ”是为获得中国的物资维持战争 ，故B项正确
。 
流通 “联银券 ”、“军用票 ”的地区是敌占区， 故C项错误。  
材料体现的是流通的货币，没有体现对物资的管理， 故D项错误。  
故选： B。
",90,4
