year,category,question,answer,analysis,index,score
2013,（新课标ⅰ）,"10. (5 分) 已知椭圆 $E: \frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$ 的右焦点为 $F(3,0)$, 过点 $F$ 的直线交椭圆 $E$ 于 $A 、 B$ 两点. 若 $A B$ 的中点坐标为 $(1,-1)$, 则 $E$ 的方程 为 $(\quad)$
A. $\frac{x^{2}}{45}+\frac{y^{2}}{36}=1$
B. $\frac{x^{2}}{36}+\frac{y^{2}}{27}=1$
C. $\frac{x^{2}}{27}+\frac{y^{2}}{18}=1$
D. $\frac{x^{2}}{18}+\frac{y^{2}}{9}=1$
",D,"解：设 $A\left(x_{1}, y_{1}\right), B\left(x_{2}, y_{2}\right)$,

代入椭圆方程得 $\left\{\begin{array}{l}\frac{x_{1}^{2}}{a^{2}}+\frac{y_{1}^{2}}{b^{2}}=1 \\ \frac{x_{2}^{2}}{a^{2}}+\frac{y_{2}^{2}}{b^{2}}=1\end{array}\right.$,

相减得 $\frac{x_{1}^{2}-x_{2}^{2}}{a^{2}}+\frac{y_{1}^{2}-y_{2}^{2}}{b^{2}}=0$ $\therefore \frac{x_{1}+x_{2}}{a^{2}}+\frac{y_{1}-y_{2}}{x_{1}-x_{2}} \cdot \frac{y_{1}+y_{2}}{b^{2}}=0$

$\because x_{1}+x_{2}=2, \quad y_{1}+y_{2}=-2, \quad k_{A B}=\frac{y_{1}-y_{2}}{x_{1}-x_{2}}=\frac{-1-0}{1-3}=\frac{1}{2}$

$\therefore \frac{2}{a^{2}}+\frac{1}{2} \times \frac{-2}{b^{2}}=0$,

化为 $a^{2}=2 b^{2}$, 又 $c=3=\sqrt{a^{2}-b^{2}}$, 解得 $a^{2}=18, b^{2}=9$.

$\therefore$ 椭圆 $E$ 的方程为 $\frac{x^{2}}{18}+\frac{y^{2}}{9}=1$.

故选: D.
",29,5
2013,（新课标ⅰ）,"12. (5 分) 设 $\triangle A_{n} B_{n} C_{n}$ 的三边长分别为 $a_{n}, b_{n}, c_{n}, \triangle A_{n} B_{n} C_{n}$ 的面积为 $S_{n}, n=1$ , 2, 3... 若 $b_{1}>c_{1}, b_{1}+c_{1}=2 a_{1}, a_{n+1}=a_{n}, b_{n+1}=\frac{c_{n}+a_{n}}{2}, c_{n+1}=\frac{b_{n}+a_{n}}{2}$, 则 ( )
A. $\left\{S_{n}\right\}$ 为递减数列
B. $\left\{S_{n}\right\}$ 为递增数列 
C. $\left\{S_{2 n-1}\right\}$ 为递增数列, $\left\{S_{2 n}\right\}$ 为递减数列
D. $\left\{S_{2 n-1}\right\}$ 为递减数列, $\left\{S_{2 n}\right\}$ 为递增数列
",B,"解: $b_{1}=2 a_{1}-c_{1}$ 且 $b_{1}>c_{1}, \quad \therefore 2 a_{1}-c_{1}>c_{1}, \quad \therefore a_{1}>c_{1}$,

$\therefore b_{1}-a_{1}=2 a_{1}-c_{1}-a_{1}=a_{1}-c_{1}>0, \quad \therefore b_{1}>a_{1}>c_{1}$,

又 $\mathrm{b}_{1}-\mathrm{c}_{1}<\mathrm{a}_{1}, \quad \therefore 2 \mathrm{a}_{1}-\mathrm{c}_{1}-\mathrm{c}_{1}<\mathrm{a}_{1}, \therefore 2 \mathrm{c}_{1}>\mathrm{a}_{1}, \therefore \mathrm{c}_{1}>\frac{\mathrm{a}_{1}}{2}$,

由题意, $b_{n+1}+c_{n+1}=\frac{b_{n}+c_{n}}{2}+a_{n}, \therefore b_{n+1}+c_{n+1}-2 a_{n}=\frac{1}{2}\left(b_{n}+c_{n}-2 a_{n}\right)$,

$\therefore b_{n}+c_{n}-2 a_{n}=0, \quad \therefore b_{n}+c_{n}=2 a_{n}=2 a_{1}, \quad \therefore b_{n}+c_{n}=2 a_{1}$,

由此可知顶点 $A_{n}$ 在以 $B_{n} 、 C_{n}$ 为焦点的椭圆上,

又由题意, $b_{n+1}-c_{n+1}=\frac{c_{n}-b_{n}}{2}, \quad \therefore b_{n+1}-\left(2 a_{1}-b_{n+1}\right)=\frac{2 a_{1}-b_{n}-b_{n}}{2}=a_{1}-b_{n}$,

$\therefore b_{n+1}-a_{1}=\frac{1}{2}\left(a_{1}-b_{n}\right), \quad \therefore b_{n}-a_{1}=\left(-\frac{1}{2}\right)^{n-1}$,

$\therefore b_{n}=a_{1}+\left(b_{1}-a_{1}\right)\left(-\frac{1}{2}\right)^{n-1}, c_{n}=2 a_{1}-b_{n}=a_{1}-\left(b_{1}-a_{1}\right)\left(-\frac{1}{2}\right)^{n-1}$,

$\therefore$

$S_{n}^{2}=\frac{3 a_{1}}{2}\left(\frac{3 a_{1}}{2}-a_{1}\right)\left[\frac{3 a_{1}}{2}-a_{1}-\left(b_{1}-a_{1}\right)\left(-\frac{1}{2}\right)^{r-1}\right][$ $\left.\frac{3 a_{1}}{2}-a_{1}+\left(b_{1}-a_{1}\right)\left(-\frac{1}{2}\right)^{r-1}\right]$

$=\frac{3}{4} a_{1}^{2}\left[\frac{a_{1}^{2}}{2}-\left(\frac{1}{4}\right)^{n-1}\left(b_{1}-a_{1}\right)^{2}\right]$ 单调递增（可证当 $n=1$ 时 $\frac{a_{1}^{2}}{4}-\left(b_{1}-a_{1}\right)^{2}>0$

故选: B.
",30,5
2013,（新课标ⅱ）,"1. （5 分）已知集合 $M=\left\{x \mid(x-1)^{2}<4, x \in R\right\}, N=\{-1,0,1,2,3\}$, 则 $M$ $\cap N=(\quad)$
A. $\{0,1,2\}$
B. $\{-1,0,1,2\}$
C. $\{-1,0,2,3\}$
D. $\{0,1,2,3\}$
",A,"解: 由 $(x-1)^{2}<4$, 解得: $-1<x<3$, 即 $M=\{x \mid-1<x<3\}$,

$\because N=\{-1,0,1,2,3\}$,

$\therefore M \cap N=\{0,1,2\}$.

故选: A.
",31,5
2013,（新课标ⅱ）,"2. （5 分）设复数 $z$ 满足 $(1-i) z=2 i$, 则 $z=(\quad)$
A. $-1+i$
B. $-1-i$
C. $1+i$
D. 1- $\mathrm{i}$
",A,"解: $\because$ 复数 $z$ 满足 $z(1-\mathrm{i})=2 \mathrm{i}$,

$\therefore z=\frac{2 i}{1-i}=\frac{2 i(1+i)}{(1-i)(1+i)}=-1+i$

故选: A.
",32,5
2013,（新课标ⅱ）,"3. (5 分) 等比数列 $\left\{a_{n}\right\}$ 的前 $n$ 项和为 $S_{n}$, 已知 $S_{3}=a_{2}+10 a_{1}, a_{5}=9$, 则 $a_{1}=(\quad)$
A. $\frac{1}{3}$
B. $-\frac{1}{3}$
C. $\frac{1}{9}$
D. $-\frac{1}{9}$
",C,"解：设等比数列 $\left\{a_{n}\right\}$ 的公比为 $q$,

$\because s_{3}=a_{2}+10 a_{1}, a_{5}=9$

$\therefore\left\{\begin{array}{l}a_{1}+a_{1} q+a_{1} q^{2}=a_{1} q+10 a_{1} \\ a_{1} q^{4}=9\end{array}\right.$, 解得 $\left\{\begin{array}{l}q^{2}=9 \\ a_{1}=\frac{1}{9}\end{array}\right.$.

$\therefore a_{1}=\frac{1}{9}$.

故选: C.
",33,5
2013,（新课标ⅱ）,"4. (5 分) 已知 $m, n$ 为异面直线, $m \perp$ 平面 $\alpha, n \perp$ 平面 $\beta$. 直线 $\mid$ 满足 $\mid \perp m$, $\mathrm{I} \perp \mathrm{n},|\not \subset \alpha,| \not \subset \beta$, 则 $(\quad)$
A. $\alpha / / \beta$ 且 $\mid / / \alpha$
B. $\alpha \perp \beta$ 且 $l \perp \beta$
C. $\alpha$ 与 $\beta$ 相交, 且交线垂直于।
D. $\alpha$ 与 $\beta$ 相交, 且 交线平行于।
",D,"解: 由 $m \perp$ 平面 $\alpha$, 直线 $\mid$ 满足 $\mid \perp m$, 且 $\mid \subset \alpha$, 所以 $\mid / / \alpha$,

又 $n \perp$ 平面 $\beta, 1 \perp n, \mid \not \subset \beta$, 所以 $I / / \beta$.

由直线 $m, n$ 为异面直线, 且 $m \perp$ 平面 $\alpha, n \perp$ 平面 $\beta$, 则 $\alpha$ 与 $\beta$ 相交, 否则,

若 $\alpha / / \beta$ 则推出 $m / / n$,

与 $m, n$ 异面矛盾.

故 $\alpha$ 与 $\beta$ 相交, 且交线平行于 1 .

故选: D.
",34,5
2013,（新课标ⅱ）,"5. (5 分) 已知 $(1+\mathrm{ax})(1+\mathrm{x}){ }^{5}$ 的展开式中 $\mathrm{x}^{2}$ 的系数为 5 , 则 $a=(\quad)$
A. -4
B. -3
C. -2
D. -1
",D,"解: 已知 $(1+a x)(1+x)^{5}=(1+a x)\left(1+C_{5}^{1} x+C_{5}^{2} x^{2}+C_{5}^{3} x^{3}+C_{5}^{4} x^{4}+C_{5}^{5} x^{5}\right)$ 展开式中 $x^{2}$ 的系数为 $C_{5}^{2+} a \cdot C_{5}^{1}=5$, 解得 $a=-1$,

故选: D.
",35,5
2013,（新课标ⅱ）,"8. （5 分） 设 $a=\log _{3} 6, b=\log _{5} 10, c=\log _{7} 14$, 则（ ）
A. $c>b>a$
B. $b>c>a$
C. $a>c>b$
D. $a>b>c$
",D,"解: 因为 $a=\log _{3} 6=1+\log _{3} 2, b=\log _{5} 10=1+\log _{5} 2, c=\log _{7} 14=1+\log _{7} 2$, 因为 $y=\log _{2} x$ 是增函数, 所以 $\log _{2} 7>\log _{2} 5>\log _{2} 3$,

$\because \log _{2} 7=\frac{1}{\log _{7} 2}, \log _{2} 5=\frac{1}{\log _{5} 2}, \log _{2} 3=\frac{1}{\log _{3} 2}$

所以 $\log _{3} 2>\log _{5} 2>\log _{7} 2$,

所以 $a>b>c$,

故选: D.
",36,5
2014,（新课标ⅰ）,"1. （5 分）已知集合 $A=\left\{x \mid x^{2}-2 x-3 \geqslant 0\right\}, B=\{x \mid-2 \leqslant x<2\}$, 则 $A \cap B=(\quad)$
A. $[1,2)$
B. $[-1,1]$
C. $[-1,2)$
D. $[-2,-1]$
",D,"解: 由 $\mathrm{A}$ 中不等式变形得: $(x-3)(x+1) \geqslant 0$,

解得: $x \geqslant 3$ 或 $x \leqslant-1$, 即 $A=(-\infty,-1] \cup[3,+\infty)$,

$\because B=[-2,2)$,

$\therefore A \cap B=[-2,-1]$.

故选：D.
",37,5
2014,（新课标ⅰ）,"2. (5 分 $) \frac{(1+i)^{3}}{(1-i)^{2}}=(\quad)$
A. $1+i$
B. $1-\mathrm{i}$
C. $-1+i$
D. $-1-i$
",D,"解: $\frac{(1+i)^{3}}{(1-i)^{2}}=\frac{2 i(1+i)}{-2 i}=-\quad(1+i)=-1-i$, 故选：D.
",38,5
2014,（新课标ⅰ）,"3. （5 分) 设函数 $f(x), g(x)$ 的定义域都为 $R$, 且 $f(x)$ 是奇函数, $g(x)$ 是偶函数，则下列结论正确的是（ ）
A. $f(x) \bullet g(x)$ 是偶函数
B. $|f(x)| \bullet g(x)$ 是奇函数
C. $f(x) \bullet|g(x)|$ 是奇函数
D. $|f(x) \cdot g(x)|$ 是奇函数
",C,"解: $\because \mathrm{f}(\mathrm{x})$ 是奇函数, $\mathrm{g}(\mathrm{x})$ 是偶函数,

$\therefore f(-\mathrm{x})=-\mathrm{f}(\mathrm{x}), g(-\mathrm{x})=\mathrm{g}(\mathrm{x})$,

$f(-x) \cdot g(-x)=-f(x) \cdot g(x)$, 故函数是奇函数, 故 $A$ 错误,

$|f(-x)| \cdot g(-x)=|f(x)| \cdot g(x)$ 为偶函数, 故 B 错误,

$f(-x) \cdot \lg (-x)|=-f(x) \cdot| g(x) \mid$ 是奇函数, 故 C 正确.

$|f(-x) \cdot g(-x)|=|f(x) \cdot g(x)|$ 为偶函数, 故 $D$ 错误,

故选：C.
",39,5
2014,（新课标ⅰ）,"4. (5 分) 已知 $F$ 为双曲线 $C: x^{2}-m y^{2}=3 m(m>0)$ 的一个焦点, 则点 $F$ 到 $C$ 的一条渐近线的距离为（）
A. $\sqrt{3}$
B. 3
C. $\sqrt{3} m$
D. $3 m$
",A,"解：双曲线 $c: x^{2}-m y^{2}=3 m(m>0)$ 可化为 $\frac{x^{2}}{3 m}-\frac{y^{2}}{3}=1$,

$\therefore$ 一个焦点为 $(\sqrt{3 \pi+3}, 0)$, 一条渐近线方程为 $x+\sqrt{m} y=0$,

$\therefore$ 点 $\mathrm{F}$ 到 $\mathrm{C}$ 的一条渐近线的距离为 $\frac{\sqrt{3 \pi+3}}{\sqrt{1+\mathrm{m}}}=\sqrt{3}$.

故选: $A$.
",40,5
2014,（新课标ⅰ）,"5. （5 分） 4 位同学各自在周六、周日两天中任选一天参加公益活动, 则周六、 周日都有同学参加公益活动的概率为（）
A. $\frac{1}{8}$
B. $\frac{3}{8}$
C. $\frac{5}{8}$
D. $\frac{7}{8}$
",D,"解：4 位同学各自在周六、周日两天中任选一天参加公益活动, 共有 $2^{4}=16$ 种情况,

周六、周日都有同学参加公益活动, 共有 $2^{4}-2=16-2=14$ 种情况,

$\therefore$ 所求概率为 $\frac{14}{16}=\frac{7}{8}$.

故选: D.
",41,5
2014,（新课标ⅰ）,"8. （5 分) 设 $\alpha \in\left(0, \frac{\pi}{2}\right), \beta \in\left(0, \frac{\pi}{2}\right)$, 且 $\tan \alpha=\frac{1+\sin \beta}{\cos \beta}$, 则（）
A. $3 \alpha-\beta=\frac{\pi}{2}$
B. $3 \alpha+\beta=\frac{\pi}{2}$
C. $2 \alpha-\beta=\frac{\pi}{2}$
D. $2 \alpha+\beta=\frac{\pi}{2}$
",C,"解：由 $\tan \alpha=\frac{1+\sin \beta}{\cos \beta}$, 得:

$\frac{\sin \alpha}{\cos \alpha}=\frac{1+\sin \beta}{\cos \beta}$

即 $\sin \alpha \cos \beta=\cos \alpha \sin \beta+\cos \alpha$ ，

$\sin (\alpha-\beta)=\cos \alpha=\sin \left(\frac{\pi}{2}-\alpha\right)$,

$\because \alpha \in\left(0, \frac{\pi}{2}\right), \beta \in\left(0, \frac{\pi}{2}\right)$,

$\therefore$ 当 $2 \alpha-\beta=\frac{\pi}{2}$ 时, $\sin (\alpha-\beta)=\sin \left(\frac{\pi}{2}-\alpha\right)=\cos \alpha$ 成立.

故选: C.
",42,5
2014,（新课标ⅰ）,"10. (5 分) 已知抛物线 $C: y^{2}=8 x$ 的焦点为 $F$, 准线为 $I, P$ 是 $I$ 上一点, $Q$ 是直 线 $P F$ 与 $C$ 的一个交点, 若 $\overrightarrow{F P}=4 \overrightarrow{F Q}$, 则 $|Q F|=(\quad)$
A. $\frac{7}{2}$
B. 3
C. $\frac{5}{2}$
D. 2
",B,"解：设 $Q$ 到 $I$ 的距离为 $d$, 则 $|Q F|=d$,

$\because \overrightarrow{\mathrm{FP}}=4 \overrightarrow{\mathrm{F} 0}$

$\therefore|P Q|=3 d$

$\therefore$ 不妨设直线 $P F$ 的斜率为 $-\frac{2 \sqrt{2} \mathrm{~d}}{\mathrm{~d}}=-2 \sqrt{2}$,

$\because F(2,0)$,

$\therefore$ 直线 $P F$ 的方程为 $y=-2 \sqrt{2}(x-2)$,

与 $y^{2}=8 x$ 联立可得 $x=1$,

$\therefore|Q F|=d=1+2=3$,

故选：B.
",43,5
2014,（新课标ⅰ）,"11. （5 分) 已知函数 $f(x)=a x^{3}-3 x^{2}+1$, 若 $f(x)$ 存在唯一的零点 $x_{0}$, 且 $x_{0}>$ 0 , 则实数 a 的取值范围是（ $)$
A. $(1,+\infty)$
B. $(2,+\infty)$
C. $(-\infty,-1)$
D. $(-\infty,-2)$
",D,"解: $\because f(x)=a x^{3}-3 x^{2}+1$,

$\therefore f^{\prime}(x)=3 a x^{2}-6 x=3 x(a x-2), f(0)=1$;

(1)当 $a=0$ 时, $f(x)=-3 x^{2}+1$ 有两个零点, 不成立; (2)当 $a>0$ 时, $f(x)=a x^{3}-3 x^{2}+1$ 在 $(-\infty, 0)$ 上有零点, 故不成立;

(3)当 $a<0$ 时, $f(x)=a x^{3}-3 x^{2}+1$ 在 $(0,+\infty)$ 上有且只有一个零点;

故 $f(x)=a x^{3}-3 x^{2}+1$ 在 $(-\infty, 0)$ 上没有零点;

而当 $x=\frac{2}{a}$ 时, $f(x)=a x^{3}-3 x^{2}+1$ 在 $(-\infty, 0)$ 上取得最小值;

故 $f\left(\frac{2}{a}\right)=\frac{8}{a^{2}}-3 \cdot \frac{4}{a^{2}}+1>0$;

故 $a<-2$;

综上所述，

实数 $\mathrm{a}$ 的取值范围是 $(-\infty,-2)$;

故选: D.
",44,5
2014,（新课标ⅱ）,"1. （5 分）设集合 $M=\{0,1,2\}, N=\left\{x \mid x^{2}-3 x+2 \leqslant 0\right\}$, 则 $M \cap N=(\quad)$
A. $\{1\}$
B. $\{2\}$
C. $\{0,1\}$
D. $\{1,2\}$
",D,"解: $\left.\because N=\left\{x \mid x^{2}-3 x+2 \leqslant 0\right\}=\{x \mid （ x-1) \quad(x-2) \leqslant 0\right\}=\{x \mid 1 \leqslant x \leqslant 2\}$,

$\therefore M \cap N=\{1,2\}$,

故选: D.
",45,5
2014,（新课标ⅱ）,"2. (5 分) 设复数 $z_{1}, z_{2}$ 在复平面内的对应点关于虚轴对称, $z_{1}=2+i$, 则 $z_{1} z_{2}=$
A. -5
B. 5
C. $-4+i$
D. $-4-i$
",A,"解： $z_{1}=2+i$ 对应的点的坐标为 $(2,1)$,

$\because$ 复数 $z_{1}, z_{2}$ 在复平面内的对应点关于虚轴对称,

$\therefore(2,1)$ 关于虚轴对称的点的坐标为 $(-2,1)$,

则对应的复数, $z_{2}=-2+i$, 则 $z_{1} z_{2}=(2+i)(-2+i)=i^{2}-4=-1-4=-5$,

故选: A.
",46,5
2014,（新课标ⅱ）,"3. (5 分) 设向量 $\vec{a}, \vec{b}$ 满足 $|\vec{a}+\vec{b}|=\sqrt{10},|\vec{a}-\vec{b}|=\sqrt{6}$, 则 $\vec{a} \bullet \vec{b}=(\quad)$
A. 1
B. 2
C. 3
D. 5
",A,"解: $\because|\vec{a}+\vec{b}|=\sqrt{10},|\vec{a}-\vec{b}|=\sqrt{6}$,

$\therefore$ 分别平方得 $\vec{a}^{2}+2 \vec{a} \bullet \vec{b}+\vec{b}^{2}=10, \vec{a}^{2}-2 \vec{a} \bullet \vec{b}+\vec{b}^{2}=6$,

两式相减得 $4 \vec{a} \bullet \vec{b}=10-6=4$,

即 $\vec{a} \cdot \vec{b}=1$,

故选: A.
",47,5
2014,（新课标ⅱ）,"4. (5 分) 钝角三角形 $A B C$ 的面积是 $\frac{1}{2}, A B=1, B C=\sqrt{2}$, 则 $A C=(\quad)$
A. 5
B. $\sqrt{5}$
C. 2
D. 1
",B,"解: $\because$ 针角三角形 $A B C$ 的面积是 $\frac{1}{2}, A B=c=1, B C=a=\sqrt{2}$, $\therefore S=\frac{1}{2} \operatorname{acsin} B=\frac{1}{2}$, 即 $\sin B=\frac{\sqrt{2}}{2}$,

当 $B$ 为针角时, $\cos B=-\sqrt{1-\sin ^{2} B}=-\frac{\sqrt{2}}{2}$,

利用余弦定理得: $A C^{2}=A B^{2}+B C^{2}-2 A B \cdot B C \cdot \cos B=1+2+2=5$, 即 $A C=\sqrt{5}$,

当 $B$ 为锐角时, $\cos B=\sqrt{1-\sin ^{2} B}=\frac{\sqrt{2}}{2}$,

利用余弦定理得: $A C^{2}=A B^{2}+B C^{2}-2 A B \cdot B C \cdot \cos B=1+2-2=1$, 即 $A C=1$,

此时 $A B^{2}+A C^{2}=B C^{2}$, 即 $\triangle A B C$ 为直角三角形, 不合题意, 舍去,

则 $A C=\sqrt{5}$.

故选: B.
",48,5
2014,（新课标ⅱ）,"5.（5 分）某地区空气质量监测资料表明,一天的空气质量为优良的概率是 0.75 , 连续两天为优良的概率是 0.6 , 已知某天的空气质量为优良, 则随后一天的 空气质量为优良的概率是（ $)$
A. 0.8
B. 0.75
C. 0.6
D. 0.45
",A,"解：设随后一天的空气质量为优良的概率为 $p$, 则由题意可得 $0.75 \times$ $p=0.6$,

解得 $p=0.8$,

故选: A.
",49,5
2014,（新课标ⅱ）,"8. (5 分) 设曲线 $y=a x-\ln (x+1)$ 在点 $(0,0)$ 处的切线方程为 $y=2 x$, 则 $a=($
A. 0
B. 1
C. 2
D. 3
",D,"解: $y^{\prime}=a \frac{1}{x+1}$,

$\therefore y^{\prime}(0)=a-1=2$

$\therefore a=3$.

故选: D.
",50,5
2014,（新课标ⅱ）,"10. (5 分) 设 $F$ 为抛物线 $C: y^{2}=3 x$ 的焦点，过 $F$ 且倾斜角为 $30^{\circ}$ 的直线交 $C$ 于 $A, B$ 两点, $O$ 为坐标原点, 则 $\triangle O A B$ 的面积为（ )
A. $\frac{3 \sqrt{3}}{4}$
B. $\frac{9 \sqrt{3}}{8}$
C. $\frac{63}{32}$
D. $\frac{9}{4}$
",D,"解: 由 $\mathrm{y}^{2}=2 \mathrm{px}$, 得 $2 p=3, \mathrm{p}=\frac{3}{2}$,

则 $F\left(\frac{3}{4}, 0\right)$.

$\therefore$ 过 $A, B$ 的直线方程为 $y=\frac{\sqrt{3}}{3}\left(x-\frac{3}{4}\right)$, 即 $x=\sqrt{3} y+\frac{3}{4}$.

联立 $\left\{\begin{array}{l}y^{2}=3 x \\ x=\sqrt{3} y+\frac{3}{4}\end{array}\right.$, 得 $4 y^{2}-12 \sqrt{3} y-9=0$.

设 $A\left(x_{1}, y_{1}\right) ， B\left(x_{2}, y_{2}\right)$ ，

则 $y_{1}+y_{2}=3 \sqrt{3}, y_{1} y_{2}=-\frac{9}{4}$.

$\therefore S_{\triangle O A B}=S_{\triangle O A F}+S_{\triangle O F B}=\frac{1}{2} \times \frac{3}{4}\left|y_{1}-y_{2}\right|=\frac{3}{8} \sqrt{\left(y_{1}+y_{2}\right)^{2}-4 y_{1} y_{2}}=\frac{3}{8} \times \sqrt{(3 \sqrt{3})^{2}+9}=$ $\frac{9}{4}$

故选: D.
",51,5
2014,（新课标ⅱ）,"12. （5 分) 设函数 $\mathrm{f}(\mathrm{x})=\sqrt{3} \sin \frac{\pi \mathrm{x}}{\mathrm{m}}$, 若存在 $\mathrm{f}(\mathrm{x})$ 的极值点 $\mathrm{x}_{0}$ 满足 $\mathrm{x}_{0}{ }^{2}+\left[\mathrm{f}\left(\mathrm{x}_{0}\right.\right.$ ]$^{2}<m^{2}$ ，则 $m$ 的取值范围是 $(\quad)$
A. $(-\infty,-6) \cup(6,+\infty)$
B. $(-\infty,-4) \cup(4,+\infty)$
C. $(-\infty,-2) \cup(2,+\infty)$
D. $(-\infty,-1) \cup(1,+\infty)$
",C,"解：由题意可得, $f\left(x_{0}\right)= \pm \sqrt{3}$, 即 $\frac{\pi x_{0}}{m}=k \pi+\frac{\pi}{2}, k \in z$, 即 $\mathrm{x}_{0}=\frac{2 k+1}{2} \mathrm{~m}$

再由 $x_{0}{ }^{2}+\left[f\left(x_{0}\right)\right]^{2}<m^{2}$, 即 $x_{0}^{2}+3<m^{2}$, 可得当 $m^{2}$ 最小时, $\left|x_{0}\right|$ 最小, 而 $\left|x_{0}\right|$ 最小为 $\frac{1}{2}|m|$, $\therefore m^{2}>\frac{1}{4} m^{2}+3, \quad \therefore m^{2}>4$.

求得 $m>2$, 或 $m<-2$,

故选: C.
",52,5
2015,（新课标ⅰ）,"1. （5 分）设复数 $z$ 满足 $\frac{1+z}{1-z}=i$, 则 $|z|=(\quad)$
A. 1
B. $\sqrt{2}$
C. $\sqrt{3}$
D. 2
",A,"解: $\because$ 复数 $z$ 满足 $\frac{1+z}{1-z}=i$,

$\therefore 1+z=i-z i$,

$\therefore z(1+i)=i-1$,

$\therefore z=\frac{i-1}{i+1}=i$

$\therefore|z|=1$

故选: A.
",53,5
2015,（新课标ⅰ）,"2. （5 分 $) \sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}=(\quad ）$
A. $\frac{\sqrt{3}}{2}$
B. $\frac{\sqrt{3}}{2}$
C. $-\frac{1}{2}$
D. $\frac{1}{2}$
",D,"解: $\sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}$ $=\sin 20^{\circ} \cos 10^{\circ}+\cos 20^{\circ} \sin 10^{\circ}$

$=\sin 30^{\circ}$

$=\frac{1}{2}$

故选: D.
",54,5
2015,（新课标ⅰ）,"3. (5 分) 设命题 $p: \exists n \in N, n^{2}>2^{n}$, 则 $p$ 为 $(\quad)$
A. $\forall n \in N, n^{2}>2^{n}$
B. $\exists n \in N, n^{2} \leqslant 2^{n}$
C. $\forall n \in N, n^{2} \leqslant 2^{n}$
D. $\exists n \in N, n^{2}=2^{n}$
",C,"解: 命题的否定是: $\forall n \in N, n^{2} \leqslant 2^{n}$,

故选: C.
",55,5
2015,（新课标ⅰ）,"4. （5 分) 投篮测试中, 每人投 3 次, 至少投中 2 次才能通过测试. 已知某同 学每次投篮投中的概率为 0.6 , 且各次投篮是否投中相互独立, 则该同学通过 测试的概率为 $(\quad)$
A. 0.648
B. 0.432
C. 0.36
D. 0.312
",A,"解：由题意可知: 同学 3 次测试满足 $X \sim B(3,0.6 ）$,

该同学通过测试的概率为 $C_{3}^{2}(0.6)^{2} \times(1-0.6)+C_{3}^{3}(0.6)^{3}=0.648$.

故选: $A$.
",56,5
2015,（新课标ⅰ）,"5. (5 分) 已知 $M\left(x_{0}, y_{0}\right)$ 是双曲线 $C: \frac{x^{2}}{2}-y^{2}=1$ 上的一点, $F_{1}, F_{2}$ 是 $C$ 的左 、右两个焦点, 若 $\overrightarrow{M F_{1}} \cdot \overrightarrow{\mathrm{MF}_{2}}<0$, 则 $\mathrm{y}_{0}$ 的取值范围是（ )
A. $\left(\frac{\sqrt{3}}{3}, \frac{\sqrt{3}}{3}\right)$
B. $\left(-\frac{\sqrt{3}}{6}, \frac{\sqrt{3}}{6}\right)$
C. $\left(-\frac{2 \sqrt{2}}{3}, \frac{2 \sqrt{2}}{3}\right)$
D. $\left(-\frac{2 \sqrt{3}}{3}, \frac{2 \sqrt{3}}{3}\right)$
",A,"解：由题意, $\overrightarrow{M_{1}} \cdot \overrightarrow{M_{2}}=\left(-\sqrt{3}-x_{0},-y_{0}\right) \cdot\left(\sqrt{3}-x_{0},-y_{0}\right)$

$$
=\mathrm{x}_{0}^{2}-3+\mathrm{y}_{0}^{2}=3 \mathrm{y}_{0}^{2}-1<0
$$

所以 $-\frac{\sqrt{3}}{3}<y_{0}<\frac{\sqrt{3}}{3}$.

故选: $A$.
",57,5
2015,（新课标ⅰ）,"10. (5 分) $\left(x^{2}+x+y\right)^{5}$ 的展开式中, $x^{5} y^{2}$ 的系数为 $(\quad)$
A. 10
B. 20
C. 30
D. 60
",C,"解: $\left(x^{2}+x+y\right)^{5}$ 的展开式的通项为 $T_{r+1}=C_{5}^{r}\left(x^{2}+x\right)^{5-r} y^{r}$,

令 $r=2$, 则 $\left(x^{2}+x\right)^{3}$ 的通项为 $C_{3}^{k}\left(x^{2}\right)^{3-k} x^{k}=C_{3}^{k} x^{6-k}$,

令 6- $k=5$, 则 $k=1$,

$\therefore\left(x^{2}+x+y\right)^{5}$ 的展开式中, $x^{5} y^{2}$ 的系数为 $C_{5}^{2} C_{3}^{1}=30$.

故选: C.
",58,5
2015,（新课标ⅱ）,"1. （5 分）已知集合 $\mathrm{A}=\{-2,-1,0,1,2\}, B=\{x \mid(x-1)(x+2)<0\}$, 则 $A \cap B=(\quad)$
A. $\{-1,0\}$
B. $\{0,1\}$
C. $\{-1,0,1\}$
D. $\{0,1,2\}$
",A,"解: $\mathrm{B}=\{x \mid-2<x<1\}, \mathrm{A}=\{-2,-1,0,1,2\}$;

$\therefore A \cap B=\{-1,0\}$.

故选: A.
",59,5
